Timestamp,ActiveDevices,ActiveActors,Anomalies,Debug
00:00:15,,single_person:sleep_in_bed,,"[] Meters(E:10.0, Hyg:70.0, Hng:80.0, Work:100.0) | Roulette Chose: sleep_in_bed(180.4) | Max Was: sleep_in_bed(180.4)"
12:13:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.6, Hyg:43.3, Hng:28.6, Work:0.0) | Locked (Uninterruptible)"
12:13:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.6, Hyg:43.2, Hng:28.6, Work:0.0) | Locked (Uninterruptible)"
12:13:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.6, Hyg:43.2, Hng:28.5, Work:0.0) | Locked (Uninterruptible)"
12:14:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.6, Hyg:43.2, Hng:28.5, Work:0.0) | Locked (Uninterruptible)"
12:14:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.5, Hyg:43.1, Hng:28.4, Work:0.0) | Locked (Uninterruptible)"
12:14:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.5, Hyg:43.1, Hng:28.4, Work:0.0) | Locked (Uninterruptible)"
12:14:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.5, Hyg:43.0, Hng:28.3, Work:0.0) | Locked (Uninterruptible)"
12:15:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.5, Hyg:43.0, Hng:28.3, Work:0.0) | Locked (Uninterruptible)"
12:15:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.4, Hyg:43.0, Hng:28.2, Work:0.0) | Locked (Uninterruptible)"
12:15:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.4, Hyg:42.9, Hng:28.2, Work:0.0) | Locked (Uninterruptible)"
12:15:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.4, Hyg:42.9, Hng:28.1, Work:0.0) | Locked (Uninterruptible)"
12:16:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.4, Hyg:42.8, Hng:28.1, Work:0.0) | Locked (Uninterruptible)"
12:16:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.3, Hyg:42.8, Hng:28.0, Work:0.0) | Locked (Uninterruptible)"
12:16:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.3, Hyg:42.7, Hng:28.0, Work:0.0) | Locked (Uninterruptible)"
12:16:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.3, Hyg:42.7, Hng:27.9, Work:0.0) | Locked (Uninterruptible)"
12:17:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.3, Hyg:42.7, Hng:27.9, Work:0.0) | Locked (Uninterruptible)"
12:17:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.2, Hyg:42.6, Hng:27.8, Work:0.0) | Locked (Uninterruptible)"
12:17:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.2, Hyg:42.6, Hng:27.8, Work:0.0) | Locked (Uninterruptible)"
12:17:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.2, Hyg:42.5, Hng:27.7, Work:0.0) | Locked (Uninterruptible)"
12:18:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.2, Hyg:42.5, Hng:27.7, Work:0.0) | Locked (Uninterruptible)"
12:18:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.1, Hyg:42.5, Hng:27.6, Work:0.0) | Locked (Uninterruptible)"
12:18:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.1, Hyg:42.4, Hng:27.6, Work:0.0) | Locked (Uninterruptible)"
12:18:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.1, Hyg:42.4, Hng:27.5, Work:0.0) | Locked (Uninterruptible)"
12:19:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.1, Hyg:42.3, Hng:27.5, Work:0.0) | Locked (Uninterruptible)"
12:19:15,,single_person:go_to_work,,"[go_to_work] Meters(E:34.0, Hyg:42.3, Hng:27.4, Work:0.0) | Locked (Uninterruptible)"
12:19:30,,single_person:go_to_work,,"[go_to_work] Meters(E:34.0, Hyg:42.2, Hng:27.4, Work:0.0) | Locked (Uninterruptible)"
12:19:45,,single_person:go_to_work,,"[go_to_work] Meters(E:34.0, Hyg:42.2, Hng:27.3, Work:0.0) | Locked (Uninterruptible)"
12:20:00,,single_person:go_to_work,,"[go_to_work] Meters(E:34.0, Hyg:42.2, Hng:27.3, Work:0.0) | Locked (Uninterruptible)"
12:20:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.9, Hyg:42.1, Hng:27.2, Work:0.0) | Locked (Uninterruptible)"
12:20:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.9, Hyg:42.1, Hng:27.2, Work:0.0) | Locked (Uninterruptible)"
12:20:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.9, Hyg:42.0, Hng:27.1, Work:0.0) | Locked (Uninterruptible)"
12:21:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.9, Hyg:42.0, Hng:27.1, Work:0.0) | Locked (Uninterruptible)"
12:21:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.8, Hyg:42.0, Hng:27.0, Work:0.0) | Locked (Uninterruptible)"
12:21:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.8, Hyg:41.9, Hng:27.0, Work:0.0) | Locked (Uninterruptible)"
12:21:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.8, Hyg:41.9, Hng:26.9, Work:0.0) | Locked (Uninterruptible)"
12:22:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.8, Hyg:41.8, Hng:26.9, Work:0.0) | Locked (Uninterruptible)"
12:22:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.7, Hyg:41.8, Hng:26.8, Work:0.0) | Locked (Uninterruptible)"
12:22:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.7, Hyg:41.7, Hng:26.8, Work:0.0) | Locked (Uninterruptible)"
12:22:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.7, Hyg:41.7, Hng:26.7, Work:0.0) | Locked (Uninterruptible)"
12:23:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.7, Hyg:41.7, Hng:26.7, Work:0.0) | Locked (Uninterruptible)"
12:23:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.6, Hyg:41.6, Hng:26.6, Work:0.0) | Locked (Uninterruptible)"
12:23:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.6, Hyg:41.6, Hng:26.6, Work:0.0) | Locked (Uninterruptible)"
12:23:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.6, Hyg:41.5, Hng:26.5, Work:0.0) | Locked (Uninterruptible)"
12:24:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.6, Hyg:41.5, Hng:26.5, Work:0.0) | Locked (Uninterruptible)"
12:24:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.5, Hyg:41.5, Hng:26.4, Work:0.0) | Locked (Uninterruptible)"
12:24:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.5, Hyg:41.4, Hng:26.4, Work:0.0) | Locked (Uninterruptible)"
12:24:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.5, Hyg:41.4, Hng:26.3, Work:0.0) | Locked (Uninterruptible)"
12:25:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.5, Hyg:41.3, Hng:26.3, Work:0.0) | Locked (Uninterruptible)"
12:25:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.4, Hyg:41.3, Hng:26.2, Work:0.0) | Locked (Uninterruptible)"
12:25:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.4, Hyg:41.2, Hng:26.2, Work:0.0) | Locked (Uninterruptible)"
12:25:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.4, Hyg:41.2, Hng:26.1, Work:0.0) | Locked (Uninterruptible)"
12:26:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.4, Hyg:41.2, Hng:26.1, Work:0.0) | Locked (Uninterruptible)"
12:26:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.3, Hyg:41.1, Hng:26.0, Work:0.0) | Locked (Uninterruptible)"
12:26:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.3, Hyg:41.1, Hng:26.0, Work:0.0) | Locked (Uninterruptible)"
12:26:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.3, Hyg:41.0, Hng:25.9, Work:0.0) | Locked (Uninterruptible)"
12:27:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.3, Hyg:41.0, Hng:25.9, Work:0.0) | Locked (Uninterruptible)"
12:27:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.2, Hyg:41.0, Hng:25.8, Work:0.0) | Locked (Uninterruptible)"
12:27:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.2, Hyg:40.9, Hng:25.8, Work:0.0) | Locked (Uninterruptible)"
12:27:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.2, Hyg:40.9, Hng:25.7, Work:0.0) | Locked (Uninterruptible)"
12:28:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.2, Hyg:40.8, Hng:25.7, Work:0.0) | Locked (Uninterruptible)"
12:28:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.1, Hyg:40.8, Hng:25.6, Work:0.0) | Locked (Uninterruptible)"
12:28:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.1, Hyg:40.7, Hng:25.6, Work:0.0) | Locked (Uninterruptible)"
12:28:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.1, Hyg:40.7, Hng:25.5, Work:0.0) | Locked (Uninterruptible)"
12:29:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.1, Hyg:40.7, Hng:25.5, Work:0.0) | Locked (Uninterruptible)"
12:29:15,,single_person:go_to_work,,"[go_to_work] Meters(E:33.0, Hyg:40.6, Hng:25.4, Work:0.0) | Locked (Uninterruptible)"
12:29:30,,single_person:go_to_work,,"[go_to_work] Meters(E:33.0, Hyg:40.6, Hng:25.4, Work:0.0) | Locked (Uninterruptible)"
12:29:45,,single_person:go_to_work,,"[go_to_work] Meters(E:33.0, Hyg:40.5, Hng:25.3, Work:0.0) | Locked (Uninterruptible)"
12:30:00,,single_person:go_to_work,,"[go_to_work] Meters(E:33.0, Hyg:40.5, Hng:25.3, Work:0.0) | Locked (Uninterruptible)"
12:30:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.9, Hyg:40.5, Hng:25.2, Work:0.0) | Locked (Uninterruptible)"
12:30:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.9, Hyg:40.4, Hng:25.2, Work:0.0) | Locked (Uninterruptible)"
12:30:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.9, Hyg:40.4, Hng:25.1, Work:0.0) | Locked (Uninterruptible)"
12:31:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.9, Hyg:40.3, Hng:25.1, Work:0.0) | Locked (Uninterruptible)"
12:31:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.8, Hyg:40.3, Hng:25.0, Work:0.0) | Locked (Uninterruptible)"
12:31:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.8, Hyg:40.2, Hng:25.0, Work:0.0) | Locked (Uninterruptible)"
12:31:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.8, Hyg:40.2, Hng:24.9, Work:0.0) | Locked (Uninterruptible)"
12:32:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.8, Hyg:40.2, Hng:24.9, Work:0.0) | Locked (Uninterruptible)"
12:32:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.7, Hyg:40.1, Hng:24.8, Work:0.0) | Locked (Uninterruptible)"
12:32:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.7, Hyg:40.1, Hng:24.8, Work:0.0) | Locked (Uninterruptible)"
12:32:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.7, Hyg:40.0, Hng:24.7, Work:0.0) | Locked (Uninterruptible)"
12:33:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.7, Hyg:40.0, Hng:24.7, Work:0.0) | Locked (Uninterruptible)"
12:33:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.6, Hyg:40.0, Hng:24.6, Work:0.0) | Locked (Uninterruptible)"
12:33:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.6, Hyg:39.9, Hng:24.6, Work:0.0) | Locked (Uninterruptible)"
12:33:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.6, Hyg:39.9, Hng:24.5, Work:0.0) | Locked (Uninterruptible)"
12:34:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.6, Hyg:39.8, Hng:24.5, Work:0.0) | Locked (Uninterruptible)"
12:34:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.5, Hyg:39.8, Hng:24.4, Work:0.0) | Locked (Uninterruptible)"
12:34:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.5, Hyg:39.7, Hng:24.4, Work:0.0) | Locked (Uninterruptible)"
12:34:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.5, Hyg:39.7, Hng:24.3, Work:0.0) | Locked (Uninterruptible)"
12:35:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.5, Hyg:39.7, Hng:24.3, Work:0.0) | Locked (Uninterruptible)"
12:35:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.4, Hyg:39.6, Hng:24.2, Work:0.0) | Locked (Uninterruptible)"
12:35:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.4, Hyg:39.6, Hng:24.2, Work:0.0) | Locked (Uninterruptible)"
12:35:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.4, Hyg:39.5, Hng:24.1, Work:0.0) | Locked (Uninterruptible)"
12:36:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.4, Hyg:39.5, Hng:24.1, Work:0.0) | Locked (Uninterruptible)"
12:36:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.3, Hyg:39.5, Hng:24.0, Work:0.0) | Locked (Uninterruptible)"
12:36:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.3, Hyg:39.4, Hng:24.0, Work:0.0) | Locked (Uninterruptible)"
12:36:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.3, Hyg:39.4, Hng:23.9, Work:0.0) | Locked (Uninterruptible)"
12:37:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.3, Hyg:39.3, Hng:23.9, Work:0.0) | Locked (Uninterruptible)"
12:37:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.2, Hyg:39.3, Hng:23.8, Work:0.0) | Locked (Uninterruptible)"
12:37:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.2, Hyg:39.2, Hng:23.8, Work:0.0) | Locked (Uninterruptible)"
12:37:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.2, Hyg:39.2, Hng:23.7, Work:0.0) | Locked (Uninterruptible)"
12:38:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.2, Hyg:39.2, Hng:23.7, Work:0.0) | Locked (Uninterruptible)"
12:38:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.1, Hyg:39.1, Hng:23.6, Work:0.0) | Locked (Uninterruptible)"
12:38:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.1, Hyg:39.1, Hng:23.6, Work:0.0) | Locked (Uninterruptible)"
12:38:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.1, Hyg:39.0, Hng:23.5, Work:0.0) | Locked (Uninterruptible)"
12:39:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.1, Hyg:39.0, Hng:23.5, Work:0.0) | Locked (Uninterruptible)"
12:39:15,,single_person:go_to_work,,"[go_to_work] Meters(E:32.0, Hyg:39.0, Hng:23.4, Work:0.0) | Locked (Uninterruptible)"
12:39:30,,single_person:go_to_work,,"[go_to_work] Meters(E:32.0, Hyg:38.9, Hng:23.4, Work:0.0) | Locked (Uninterruptible)"
12:39:45,,single_person:go_to_work,,"[go_to_work] Meters(E:32.0, Hyg:38.9, Hng:23.3, Work:0.0) | Locked (Uninterruptible)"
12:40:00,,single_person:go_to_work,,"[go_to_work] Meters(E:32.0, Hyg:38.8, Hng:23.3, Work:0.0) | Locked (Uninterruptible)"
12:40:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.9, Hyg:38.8, Hng:23.2, Work:0.0) | Locked (Uninterruptible)"
12:40:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.9, Hyg:38.7, Hng:23.2, Work:0.0) | Locked (Uninterruptible)"
12:40:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.9, Hyg:38.7, Hng:23.1, Work:0.0) | Locked (Uninterruptible)"
12:41:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.9, Hyg:38.7, Hng:23.1, Work:0.0) | Locked (Uninterruptible)"
12:41:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.8, Hyg:38.6, Hng:23.0, Work:0.0) | Locked (Uninterruptible)"
12:41:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.8, Hyg:38.6, Hng:23.0, Work:0.0) | Locked (Uninterruptible)"
12:41:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.8, Hyg:38.5, Hng:22.9, Work:0.0) | Locked (Uninterruptible)"
12:42:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.8, Hyg:38.5, Hng:22.9, Work:0.0) | Locked (Uninterruptible)"
12:42:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.7, Hyg:38.5, Hng:22.8, Work:0.0) | Locked (Uninterruptible)"
12:42:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.7, Hyg:38.4, Hng:22.8, Work:0.0) | Locked (Uninterruptible)"
12:42:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.7, Hyg:38.4, Hng:22.7, Work:0.0) | Locked (Uninterruptible)"
12:43:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.7, Hyg:38.3, Hng:22.7, Work:0.0) | Locked (Uninterruptible)"
12:43:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.6, Hyg:38.3, Hng:22.6, Work:0.0) | Locked (Uninterruptible)"
12:43:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.6, Hyg:38.2, Hng:22.6, Work:0.0) | Locked (Uninterruptible)"
12:43:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.6, Hyg:38.2, Hng:22.5, Work:0.0) | Locked (Uninterruptible)"
12:44:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.6, Hyg:38.2, Hng:22.5, Work:0.0) | Locked (Uninterruptible)"
12:44:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.5, Hyg:38.1, Hng:22.4, Work:0.0) | Locked (Uninterruptible)"
12:44:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.5, Hyg:38.1, Hng:22.4, Work:0.0) | Locked (Uninterruptible)"
12:44:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.5, Hyg:38.0, Hng:22.3, Work:0.0) | Locked (Uninterruptible)"
12:45:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.5, Hyg:38.0, Hng:22.3, Work:0.0) | Locked (Uninterruptible)"
12:45:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.4, Hyg:38.0, Hng:22.2, Work:0.0) | Locked (Uninterruptible)"
12:45:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.4, Hyg:37.9, Hng:22.2, Work:0.0) | Locked (Uninterruptible)"
12:45:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.4, Hyg:37.9, Hng:22.1, Work:0.0) | Locked (Uninterruptible)"
12:46:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.4, Hyg:37.8, Hng:22.1, Work:0.0) | Locked (Uninterruptible)"
12:46:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.3, Hyg:37.8, Hng:22.0, Work:0.0) | Locked (Uninterruptible)"
12:46:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.3, Hyg:37.7, Hng:22.0, Work:0.0) | Locked (Uninterruptible)"
12:46:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.3, Hyg:37.7, Hng:21.9, Work:0.0) | Locked (Uninterruptible)"
12:47:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.3, Hyg:37.7, Hng:21.9, Work:0.0) | Locked (Uninterruptible)"
12:47:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.2, Hyg:37.6, Hng:21.8, Work:0.0) | Locked (Uninterruptible)"
12:47:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.2, Hyg:37.6, Hng:21.8, Work:0.0) | Locked (Uninterruptible)"
12:47:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.2, Hyg:37.5, Hng:21.7, Work:0.0) | Locked (Uninterruptible)"
12:48:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.2, Hyg:37.5, Hng:21.7, Work:0.0) | Locked (Uninterruptible)"
12:48:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.1, Hyg:37.5, Hng:21.6, Work:0.0) | Locked (Uninterruptible)"
12:48:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.1, Hyg:37.4, Hng:21.6, Work:0.0) | Locked (Uninterruptible)"
12:48:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.1, Hyg:37.4, Hng:21.5, Work:0.0) | Locked (Uninterruptible)"
12:49:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.1, Hyg:37.3, Hng:21.5, Work:0.0) | Locked (Uninterruptible)"
12:49:15,,single_person:go_to_work,,"[go_to_work] Meters(E:31.0, Hyg:37.3, Hng:21.4, Work:0.0) | Locked (Uninterruptible)"
12:49:30,,single_person:go_to_work,,"[go_to_work] Meters(E:31.0, Hyg:37.2, Hng:21.4, Work:0.0) | Locked (Uninterruptible)"
12:49:45,,single_person:go_to_work,,"[go_to_work] Meters(E:31.0, Hyg:37.2, Hng:21.3, Work:0.0) | Locked (Uninterruptible)"
12:50:00,,single_person:go_to_work,,"[go_to_work] Meters(E:31.0, Hyg:37.2, Hng:21.3, Work:0.0) | Locked (Uninterruptible)"
12:50:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.9, Hyg:37.1, Hng:21.2, Work:0.0) | Locked (Uninterruptible)"
12:50:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.9, Hyg:37.1, Hng:21.2, Work:0.0) | Locked (Uninterruptible)"
12:50:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.9, Hyg:37.0, Hng:21.1, Work:0.0) | Locked (Uninterruptible)"
12:51:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.9, Hyg:37.0, Hng:21.1, Work:0.0) | Locked (Uninterruptible)"
12:51:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.8, Hyg:37.0, Hng:21.0, Work:0.0) | Locked (Uninterruptible)"
12:51:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.8, Hyg:36.9, Hng:21.0, Work:0.0) | Locked (Uninterruptible)"
12:51:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.8, Hyg:36.9, Hng:20.9, Work:0.0) | Locked (Uninterruptible)"
12:52:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.8, Hyg:36.8, Hng:20.9, Work:0.0) | Locked (Uninterruptible)"
12:52:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.7, Hyg:36.8, Hng:20.8, Work:0.0) | Locked (Uninterruptible)"
12:52:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.7, Hyg:36.7, Hng:20.8, Work:0.0) | Locked (Uninterruptible)"
12:52:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.7, Hyg:36.7, Hng:20.7, Work:0.0) | Locked (Uninterruptible)"
12:53:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.7, Hyg:36.7, Hng:20.7, Work:0.0) | Locked (Uninterruptible)"
12:53:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.6, Hyg:36.6, Hng:20.6, Work:0.0) | Locked (Uninterruptible)"
12:53:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.6, Hyg:36.6, Hng:20.6, Work:0.0) | Locked (Uninterruptible)"
12:53:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.6, Hyg:36.5, Hng:20.5, Work:0.0) | Locked (Uninterruptible)"
12:54:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.6, Hyg:36.5, Hng:20.5, Work:0.0) | Locked (Uninterruptible)"
12:54:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.5, Hyg:36.5, Hng:20.4, Work:0.0) | Locked (Uninterruptible)"
12:54:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.5, Hyg:36.4, Hng:20.4, Work:0.0) | Locked (Uninterruptible)"
12:54:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.5, Hyg:36.4, Hng:20.3, Work:0.0) | Locked (Uninterruptible)"
12:55:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.5, Hyg:36.3, Hng:20.3, Work:0.0) | Locked (Uninterruptible)"
12:55:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.4, Hyg:36.3, Hng:20.2, Work:0.0) | Locked (Uninterruptible)"
12:55:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.4, Hyg:36.2, Hng:20.2, Work:0.0) | Locked (Uninterruptible)"
12:55:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.4, Hyg:36.2, Hng:20.1, Work:0.0) | Locked (Uninterruptible)"
12:56:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.4, Hyg:36.2, Hng:20.1, Work:0.0) | Locked (Uninterruptible)"
12:56:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.3, Hyg:36.1, Hng:20.0, Work:0.0) | Locked (Uninterruptible)"
12:56:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.3, Hyg:36.1, Hng:20.0, Work:0.0) | Locked (Uninterruptible)"
12:56:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.3, Hyg:36.0, Hng:19.9, Work:0.0) | Locked (Uninterruptible)"
12:57:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.3, Hyg:36.0, Hng:19.9, Work:0.0) | Locked (Uninterruptible)"
12:57:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.2, Hyg:36.0, Hng:19.8, Work:0.0) | Locked (Uninterruptible)"
12:57:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.2, Hyg:35.9, Hng:19.8, Work:0.0) | Locked (Uninterruptible)"
12:57:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.2, Hyg:35.9, Hng:19.7, Work:0.0) | Locked (Uninterruptible)"
12:58:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.2, Hyg:35.8, Hng:19.7, Work:0.0) | Locked (Uninterruptible)"
12:58:15,,single_person:go_to_work,,"[go_to_work] Meters(E:30.1, Hyg:35.8, Hng:19.6, Work:0.0) | Locked (Uninterruptible)"
12:58:30,,single_person:go_to_work,,"[go_to_work] Meters(E:30.1, Hyg:35.7, Hng:19.6, Work:0.0) | Locked (Uninterruptible)"
12:58:45,,single_person:go_to_work,,"[go_to_work] Meters(E:30.1, Hyg:35.7, Hng:19.5, Work:0.0) | Locked (Uninterruptible)"
12:59:00,,single_person:go_to_work,,"[go_to_work] Meters(E:30.1, Hyg:35.7, Hng:19.5, Work:0.0) | Locked (Uninterruptible)"
